UniqueID,Yearplanted,RowTree,Current.name,TaxonoriginalDN,Section,PackedForSequencing,Diam.1.Bark,Diam.2.Bark,Diam.1.peeled,Diam.2.peeled,Volume.wood,Leaf.dry.weight,Wood.dry.weight,Taxonsimplified_DN,Acceptedname_ALA,Note.Gbif,Taxonresolution_ALA,Collector,Provenance,Latitudedegrees,Latitudeminutes,Latitudeseconds,Longitudedegrees,Longitudeminutes,Longitudeseconds,Row,Tree,StatusFeb2016,Drought2019,Drought2019Scale,Drought2020,Drought2020Scale,Recovery2019.2020,Regrowth,RegrowthLocation,RegrowthAge,Regrowthdieback,Timesincedeath.June2019.,Drought2006,MaturityMar2020,Maturity.at.June.2019,Yearplanted,Drought2006Scale,latitude,longitude,Binomial.Dean.Nicolle,Stateoccurrence,Regeneration.Strategy,CCA,ai_et0,et0_yr,AICorrected,MAT,TWQ,TCQ,MAP,PWM,PDM,PS,PWarmQ,PDQ,PWetQ,PCQ,MDR,ISOT,TS,MaxTWM,MinTCM,TAR,MTWQ,MeanTDQ,et0_yr_corrected,PrecDeficit,ConsevationStatusNSW
823,1995,R071/T29,Eucalyptus camaldulensis subsp. camaldulensis,Eucalyptus camaldulensis subsp. camaldulensis,Exsertaria,x,8.09,8.36,6.83,6.55,1.73,2.3145,1.01,Eucalyptus camaldulensis subsp. camaldulensis,Eucalyptus camaldulensis subsp. camaldulensis,,Subspecies,D.Nicolle,"Kangaroo Island, SA",35,41,50,137,31,21,71,29,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1995,0,-35.69722222,137.5225,Eucalyptus camaldulensis subsp. camaldulensis,"Vic,NSW,SA,Qld",Combination,Y,2842,1688,0.2842,15.95833,20.21667,11.86667,480,77,11,58.82229,219,45,45,219,9.283334,50.4529,344.6001,26.3,7.9,18.4,11.86667,20.21667,0.1688,479.8312,
823,1995,R071/T30,Eucalyptus camaldulensis subsp. camaldulensis,Eucalyptus camaldulensis subsp. camaldulensis,Exsertaria,x,12.3,11.3,9.47,8.16,2.85,3.0638,1.61,Eucalyptus camaldulensis subsp. camaldulensis,Eucalyptus camaldulensis subsp. camaldulensis,,Subspecies,D.Nicolle,"Kangaroo Island, SA",35,41,50,137,31,21,71,30,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1995,0,-35.69722222,137.5225,Eucalyptus camaldulensis subsp. camaldulensis,"Vic,NSW,SA,Qld",Combination,Y,2842,1688,0.2842,15.95833,20.21667,11.86667,480,77,11,58.82229,219,45,45,219,9.283334,50.4529,344.6001,26.3,7.9,18.4,11.86667,20.21667,0.1688,479.8312,
1209,1995,R073/T01,Eucalyptus gillenii,Eucalyptus gillenii,Exsertaria,x,8.89,7.79,7.15,6.04,1.61,2.9344,1.14,Eucalyptus gillenii,Eucalyptus gillenii,,Species,D.Nicolle,"Mt Gillen, WA",23,43,30,133,51,26,73,1,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1995,0,-23.725,133.8572222,Eucalyptus gillenii,"NT,WA,SA",Lignotuber,Y,1125,2861,0.1125,21.25416565,28.28333282,13.19999981,322,47,9,50.36545944,135,33,131,37,14.54166603,46.45899963,618.9230347,36.09999847,4.800000191,31.29999924,27.56666565,15.28333378,0.2861,321.7139,
1209,1995,R073/T02,Eucalyptus gillenii,Eucalyptus gillenii,Exsertaria,x,8.4,8.37,6.83,7.04,1.91,3.7147,1.25,Eucalyptus gillenii,Eucalyptus gillenii,,Species,D.Nicolle,"Mt Gillen, WA",23,43,30,133,51,26,73,2,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1995,0,-23.725,133.8572222,Eucalyptus gillenii,"NT,WA,SA",Lignotuber,Y,1125,2861,0.1125,21.25416565,28.28333282,13.19999981,322,47,9,50.36545944,135,33,131,37,14.54166603,46.45899963,618.9230347,36.09999847,4.800000191,31.29999924,27.56666565,15.28333378,0.2861,321.7139,
1209,1995,R073/T03,Eucalyptus gillenii,Eucalyptus gillenii,Exsertaria,x,8.25,8.31,6.26,6.4,1.75,5.942,1.09,Eucalyptus gillenii,Eucalyptus gillenii,,Species,D.Nicolle,"Mt Gillen, WA",23,43,30,133,51,26,73,3,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1995,0,-23.725,133.8572222,Eucalyptus gillenii,"NT,WA,SA",Lignotuber,Y,1125,2861,0.1125,21.25416565,28.28333282,13.19999981,322,47,9,50.36545944,135,33,131,37,14.54166603,46.45899963,618.9230347,36.09999847,4.800000191,31.29999924,27.56666565,15.28333378,0.2861,321.7139,
783,1995,R074/T13,Eucalyptus behriana,Eucalyptus behriana,Adnataria,x,9.78,10.12,8.05,7.78,2.37,4.823,1.84,Eucalyptus behriana,Eucalyptus behriana,,Species,D.Nicolle,"Tarlee, SA",34,20,74,138,46,73,74,13,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1995,0,-34.35388889,138.7869444,Eucalyptus behriana,"Vic,SA,NSW",Lignotuber,Y,2317,1924,0.2317,16.11667,22,10.41667,446,55,18,37.03397,160,60,60,154,12.75,50,473.8926,30.8,5.3,25.5,11,22,0.1924,445.8076,
783,1995,R074/T15,Eucalyptus behriana,Eucalyptus behriana x E. odorata,Adnataria,x,9.07,8.84,6.7,6.84,1.52,4.931,1.22,Eucalyptus behriana,Eucalyptus behriana,,Species,D.Nicolle,"Tarlee, SA",34,20,74,138,46,73,74,15,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1995,0,-34.35388889,138.7869444,Eucalyptus behriana,"Vic,SA,NSW",Lignotuber,Y,2317,1924,0.2317,16.11667,22,10.41667,446,55,18,37.03397,160,60,60,154,12.75,50,473.8926,30.8,5.3,25.5,11,22,0.1924,445.8076,
783,1995,R074/T16,Eucalyptus behriana,Eucalyptus behriana x E. odorata,Adnataria,x,9.39,9.75,6.92,7.61,1.95,6.2566,1.44,Eucalyptus behriana,Eucalyptus behriana,,Species,D.Nicolle,"Tarlee, SA",34,20,74,138,46,73,74,16,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1995,0,-34.35388889,138.7869444,Eucalyptus behriana,"Vic,SA,NSW",Lignotuber,Y,2317,1924,0.2317,16.11667,22,10.41667,446,55,18,37.03397,160,60,60,154,12.75,50,473.8926,30.8,5.3,25.5,11,22,0.1924,445.8076,
945,1995,R074/T28,Eucalyptus petiolaris,Eucalyptus petiolaris (yellow flower morph),Adnataria,x,11.73,12.24,9.54,8.23,3.07,3.5784,1.84,Eucalyptus petiolaris,Eucalyptus petiolaris,,Species,D.Nicolle,"Koppio Hills 2, SA",34,29,9,135,51,27,74,28,Alive,None evident,0,Slight,1,?,None evident,,,,,Moderate,Flowered,Flowered,1995,2,-34.48583333,135.8575,Eucalyptus petiolaris,SA,Combination,Y,2764,1743,0.2764,16.0375,20.58333,11.48333,482,80,11,59.22013,221,44,49,221,10.69167,50.9127,373.9417,27.7,6.7,21,11.48333,20.56667,0.1743,481.8257,
945,1995,R074/T30,Eucalyptus petiolaris,Eucalyptus petiolaris (yellow flower morph),Adnataria,x,12.56,11.67,8.69,9.08,3.32,2.6927,1.86,Eucalyptus petiolaris,Eucalyptus petiolaris,,Species,D.Nicolle,"Koppio Hills 2, SA",34,29,9,135,51,27,74,30,Alive,None evident,0,Slight,1,?,None evident,,,,,Moderate,Flowered,Flowered,1995,2,-34.48583333,135.8575,Eucalyptus petiolaris,SA,Combination,Y,2764,1743,0.2764,16.0375,20.58333,11.48333,482,80,11,59.22013,221,44,49,221,10.69167,50.9127,373.9417,27.7,6.7,21,11.48333,20.56667,0.1743,481.8257,
945,1995,R074/T31,Eucalyptus petiolaris,Eucalyptus petiolaris (yellow flower morph),Adnataria,x,12.27,12.13,9.78,9.29,3.48,4.511,2.44,Eucalyptus petiolaris,Eucalyptus petiolaris,,Species,D.Nicolle,"Koppio Hills 2, SA",34,29,9,135,51,27,74,31,Alive,Moderate,2,Moderate,2,?,None evident,,,,,Moderate,Flowered,Flowered,1995,2,-34.48583333,135.8575,Eucalyptus petiolaris,SA,Combination,Y,2764,1743,0.2764,16.0375,20.58333,11.48333,482,80,11,59.22013,221,44,49,221,10.69167,50.9127,373.9417,27.7,6.7,21,11.48333,20.56667,0.1743,481.8257,
825,1995,R075/T02,Eucalyptus albopurpurea,Eucalyptus albopurpurea (atypical form),Adnataria,x,9.04,8.76,7.07,7.39,2.16,5.0726,1.49,Eucalyptus albopurpurea,Eucalyptus albopurpurea,,Species,D.Nicolle,"Kangaroo Island, SA",35,44,49,137,38,18,75,2,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1995,0,-35.74694444,137.6383333,Eucalyptus albopurpurea,SA,Lignotuber,Y,2967,1647,0.2967,15.84583,19.83333,11.93333,489,78,11,58.55585,221,45,45,221,8.358334,48.87914,325.1815,25.3,8.2,17.1,11.93333,19.83333,0.1647,488.8353,
825,1995,R075/T05,Eucalyptus albopurpurea,Eucalyptus albopurpurea (atypical form),Adnataria,x,8.02,7.66,6.52,5.84,1.47,3.3081,1.06,Eucalyptus albopurpurea,Eucalyptus albopurpurea,,Species,D.Nicolle,"Kangaroo Island, SA",35,44,49,137,38,18,75,3,Alive,Dead (non-drought),Other,,Previously Dead,,,,,,1 - 2 years,,,,1995,NA,-35.74694444,137.6383333,Eucalyptus albopurpurea,SA,Lignotuber,Y,2967,1647,0.2967,15.84583,19.83333,11.93333,489,78,11,58.55585,221,45,45,221,8.358334,48.87914,325.1815,25.3,8.2,17.1,11.93333,19.83333,0.1647,488.8353,
825,1995,R075/T04,Eucalyptus albopurpurea,Eucalyptus albopurpurea (atypical form),Adnataria,x,8.37,7.28,5.61,5.93,1.08,4.7663,0.77,Eucalyptus albopurpurea,Eucalyptus albopurpurea,,Species,D.Nicolle,"Kangaroo Island, SA",35,44,49,137,38,18,75,4,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1995,0,-35.74694444,137.6383333,Eucalyptus albopurpurea,SA,Lignotuber,Y,2967,1647,0.2967,15.84583,19.83333,11.93333,489,78,11,58.55585,221,45,45,221,8.358334,48.87914,325.1815,25.3,8.2,17.1,11.93333,19.83333,0.1647,488.8353,
825,1995,R075/T05,Eucalyptus albopurpurea,Eucalyptus albopurpurea (atypical form),Adnataria,x,8.02,7.66,6.52,5.84,1.47,3.3081,1.06,Eucalyptus albopurpurea,Eucalyptus albopurpurea,,Species,D.Nicolle,"Kangaroo Island, SA",35,44,49,137,38,18,75,5,Alive,None evident,0,None evident,0,?,,,,,,None evident,,,1995,0,-35.74694444,137.6383333,Eucalyptus albopurpurea,SA,Lignotuber,Y,2967,1647,0.2967,15.84583,19.83333,11.93333,489,78,11,58.55585,221,45,45,221,8.358334,48.87914,325.1815,25.3,8.2,17.1,11.93333,19.83333,0.1647,488.8353,
942,1995,R075/T15,Eucalyptus albopurpurea,Eucalyptus albopurpurea,Adnataria,x,10.04,10.42,7.86,7.59,2.35,3.1389,1.53,Eucalyptus albopurpurea,Eucalyptus albopurpurea,,Species,D.Nicolle,"Sleaford Bay, SA",34,50,23,135,41,54,75,15,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1995,0,-34.83972222,135.6983333,Eucalyptus albopurpurea,SA,Lignotuber,Y,3250,1624,0.325,15.60833,19.61667,11.6,528,89,13,61.62775,246,48,48,246,9.666666,51.41844,328.978,25.8,7,18.8,11.6,19.61667,0.1624,527.8376,
942,1995,R075/T16,Eucalyptus albopurpurea,Eucalyptus albopurpurea,Adnataria,x,9.3,10.15,7.52,6.49,1.99,4.5618,1.4,Eucalyptus albopurpurea,Eucalyptus albopurpurea,,Species,D.Nicolle,"Sleaford Bay, SA",34,50,23,135,41,54,75,16,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1995,0,-34.83972222,135.6983333,Eucalyptus albopurpurea,SA,Lignotuber,Y,3250,1624,0.325,15.60833,19.61667,11.6,528,89,13,61.62775,246,48,48,246,9.666666,51.41844,328.978,25.8,7,18.8,11.6,19.61667,0.1624,527.8376,
634,1995,R076/T21,Eucalyptus fergusonii subsp. dorsiventralis,Eucalyptus fergusonii subsp. dorsiventralis,Adnataria,x,9.59,9.15,6.4,6.47,1.57,3.0175,1.04,Eucalyptus 'dorsiventralis' ms,Eucalyptus paniculata,,Species,D.Nicolle,"Wollombi, NSW",32,52,15,151,1,15,76,21,Alive,Slight,1,Moderate,2,?,None evident,,,,,None evident,Flowered,Flowered,1995,0,-32.87083333,151.0208333,Eucalyptus 'dorsiventralis' ms,NSW,Combination,Y,5233,1563,0.5233,16.7625,21.91667,11.16667,818,108,35,32.65523,293,123,288,131,10.975,48.77778,432.4934,27.6,5.1,22.5,21.56667,12.06667,0.1563,817.8437,
634,1995,R076/T22,Eucalyptus fergusonii subsp. dorsiventralis,Eucalyptus fergusonii subsp. dorsiventralis,Adnataria,x,11.4,11.25,8.8,8.78,2.74,3.184,1.74,Eucalyptus 'dorsiventralis' ms,Eucalyptus paniculata,,Species,D.Nicolle,"Wollombi, NSW",32,52,15,151,1,15,76,22,Alive,Slight,1,Slight,1,?,None evident,,,,,None evident,Flowered,Flowered,1995,0,-32.87083333,151.0208333,Eucalyptus 'dorsiventralis' ms,NSW,Combination,Y,5233,1563,0.5233,16.7625,21.91667,11.16667,818,108,35,32.65523,293,123,288,131,10.975,48.77778,432.4934,27.6,5.1,22.5,21.56667,12.06667,0.1563,817.8437,
634,1995,R076/T23,Eucalyptus fergusonii subsp. dorsiventralis,Eucalyptus fergusonii subsp. dorsiventralis,Adnataria,x,8.8,7.91,7.2,6.3,1.11,4.0073,0.76,Eucalyptus 'dorsiventralis' ms,Eucalyptus paniculata,,Species,D.Nicolle,"Wollombi, NSW",32,52,15,151,1,15,76,23,Alive,Slight,1,Slight,1,?,None evident,,,,,None evident,Flowered,Flowered,1995,0,-32.87083333,151.0208333,Eucalyptus 'dorsiventralis' ms,NSW,Combination,Y,5233,1563,0.5233,16.7625,21.91667,11.16667,818,108,35,32.65523,293,123,288,131,10.975,48.77778,432.4934,27.6,5.1,22.5,21.56667,12.06667,0.1563,817.8437,
1355,1996,R086/T16,Eucalyptus coolabah,Eucalyptus coolabah,Adnataria,x,11.17,11.72,8.58,8.15,2.7,1.66,2.5914,Eucalyptus coolabah,Eucalyptus coolabah,,Species,D.Nicolle,"Palmer River, NT",24,44,10,133,10,58,86,16,Alive,None evident,0,None evident,0,?,,,,,,None evident,,,1996,0,-24.73611111,133.1827778,Eucalyptus coolabah,"Qld,NSW,SA,NT,WA",Combination,Y,964,2924,0.0964,21.85416603,29.18333244,13.61666679,282,41,11,38.15041351,109,42,109,45,15.65833282,46.74129486,636.7655029,37.79999924,4.300000191,33.5,29.18333244,15.66666603,0.2924,281.7076,
1355,1996,R086/T17,Eucalyptus coolabah,Eucalyptus coolabah,Adnataria,x,9.33,9.19,6.65,6.99,1.54,1,2.9147,Eucalyptus coolabah,Eucalyptus coolabah,,Species,D.Nicolle,"Palmer River, NT",24,44,10,133,10,58,86,17,Alive,None evident,0,None evident,0,?,,,,,,None evident,,,1996,0,-24.73611111,133.1827778,Eucalyptus coolabah,"Qld,NSW,SA,NT,WA",Combination,Y,964,2924,0.0964,21.85416603,29.18333244,13.61666679,282,41,11,38.15041351,109,42,109,45,15.65833282,46.74129486,636.7655029,37.79999924,4.300000191,33.5,29.18333244,15.66666603,0.2924,281.7076,
1330,1996,R087/T07,Eucalyptus melanophloia subsp. nana,Eucalyptus melanophloia subsp. nana,Adnataria,x,6.96,6.22,4.79,5.45,1.08,0.76,2.3697,Eucalyptus melanophloia subsp. nana,Eucalyptus melanophloia subsp. nana,,Subspecies,D.Nicolle,"Mount Isa 1, Qld",20,52,48,139,27,11,87,7,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1996,0,-20.88,139.4530556,Eucalyptus melanophloia subsp. nana,"NT,Qld",Combination,Y,1494,2918,0.1494,24.1875,29.53333282,17.18333244,436,103,5,94.11685944,258,20,258,20,13.80833244,49.13997269,511.7799988,36.70000076,8.600000381,28.10000038,28.81666565,17.18333244,0.2918,435.7082,
1330,1996,R087/T08,Eucalyptus melanophloia subsp. nana,Eucalyptus melanophloia subsp. nana,Adnataria,x,6.84,6.27,4.85,5.46,1.15,0.77,2.3276,Eucalyptus melanophloia subsp. nana,Eucalyptus melanophloia subsp. nana,,Subspecies,D.Nicolle,"Mount Isa 1, Qld",20,52,48,139,27,11,87,8,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1996,0,-20.88,139.4530556,Eucalyptus melanophloia subsp. nana,"NT,Qld",Combination,Y,1494,2918,0.1494,24.1875,29.53333282,17.18333244,436,103,5,94.11685944,258,20,258,20,13.80833244,49.13997269,511.7799988,36.70000076,8.600000381,28.10000038,28.81666565,17.18333244,0.2918,435.7082,
1330,1996,R087/T09,Eucalyptus melanophloia subsp. nana,Eucalyptus melanophloia subsp. nana,Adnataria,x,4.99,4.95,3.83,3.64,0.59,0.49,1.7617,Eucalyptus melanophloia subsp. nana,Eucalyptus melanophloia subsp. nana,,Subspecies,D.Nicolle,"Mount Isa 1, Qld",20,52,48,139,27,11,87,9,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1996,0,-20.88,139.4530556,Eucalyptus melanophloia subsp. nana,"NT,Qld",Combination,Y,1494,2918,0.1494,24.1875,29.53333282,17.18333244,436,103,5,94.11685944,258,20,258,20,13.80833244,49.13997269,511.7799988,36.70000076,8.600000381,28.10000038,28.81666565,17.18333244,0.2918,435.7082,
1364,1996,R087/T22,Eucalyptus sp. Adelaide,Eucalyptus microcarpa (Adelaide variant),Adnataria,x,10.91,11.23,8.75,8.6,2.84,1.95,1.9862,Eucalyptus microcarpa,Eucalyptus microcarpa,,Species,D.Nicolle,"Happy Valley, SA",35,5,9,138,33,38,87,22,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1996,0,-35.08583333,138.5605556,Eucalyptus microcarpa,"NSW,Vic,Qld,SA",Combination,Y,3411,1787,0.3411,15.80416679,20.64999962,11.03333378,610,89,19,48.3809433,249,70,70,249,9.691666603,46.81964493,392.8766785,27.60000038,6.900000095,20.70000076,11.03333378,20.56666565,0.1787,609.8213,
1364,1996,R087/T25,Eucalyptus sp. Adelaide,Eucalyptus microcarpa (Adelaide variant),Adnataria,x,9.34,9.27,7.43,7.11,1.99,1.33,2.9411,Eucalyptus microcarpa,Eucalyptus microcarpa,,Species,D.Nicolle,"Happy Valley, SA",35,5,9,138,33,38,87,25,Alive,Slight,1,Slight,1,?,None evident,,,,,None evident,Flowered,Flowered,1996,0,-35.08583333,138.5605556,Eucalyptus microcarpa,"NSW,Vic,Qld,SA",Combination,Y,3411,1787,0.3411,15.80416679,20.64999962,11.03333378,610,89,19,48.3809433,249,70,70,249,9.691666603,46.81964493,392.8766785,27.60000038,6.900000095,20.70000076,11.03333378,20.56666565,0.1787,609.8213,
1364,1996,R087/T26,Eucalyptus sp. Adelaide,Eucalyptus microcarpa (Adelaide variant),Adnataria,x,7.97,9.12,6.21,7.06,1.88,1.35,3.1682,Eucalyptus microcarpa,Eucalyptus microcarpa,,Species,D.Nicolle,"Happy Valley, SA",35,5,9,138,33,38,87,26,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1996,0,-35.08583333,138.5605556,Eucalyptus microcarpa,"NSW,Vic,Qld,SA",Combination,Y,3411,1787,0.3411,15.80416679,20.64999962,11.03333378,610,89,19,48.3809433,249,70,70,249,9.691666603,46.81964493,392.8766785,27.60000038,6.900000095,20.70000076,11.03333378,20.56666565,0.1787,609.8213,
1284,1996,R087/T28,Eucalyptus ammophila,Eucalyptus ammophila,Exsertaria,x,11.03,11.51,9,9.29,2.68,1.58,1.6942,Eucalyptus ammophila,Eucalyptus ammophila,,Species,D.Nicolle,"Barcaldine, Qld",23,33,36,145,43,6,87,28,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1996,0,-23.56,145.7183333,Eucalyptus ammophila,Qld,Combination,Y,2063,2515,0.2063,22.67083359,28.53333282,15.58333302,519,88,16,52.56915283,229,56,229,66,13.90833378,49.32033157,530.229187,35.5,7.300000191,28.20000076,28.53333282,17.28333282,0.2515,518.7485,
1284,1996,R087/T30,Eucalyptus ammophila,Eucalyptus ammophila,Exsertaria,x,11.2,9.67,8.52,7.95,2.72,1.76,1.8632,Eucalyptus ammophila,Eucalyptus ammophila,,Species,D.Nicolle,"Barcaldine, Qld",23,33,36,145,43,6,87,30,Alive,Slight,1,None evident,0,?,None evident,,,,,None evident,Flowered,Flowered,1996,0,-23.56,145.7183333,Eucalyptus ammophila,Qld,Combination,Y,2063,2515,0.2063,22.67083359,28.53333282,15.58333302,519,88,16,52.56915283,229,56,229,66,13.90833378,49.32033157,530.229187,35.5,7.300000191,28.20000076,28.53333282,17.28333282,0.2515,518.7485,
1284,1996,R087/T31,Eucalyptus ammophila,Eucalyptus ammophila,Exsertaria,x,10.99,10.63,8.8,8.66,2.94,1.79,1.6234,Eucalyptus ammophila,Eucalyptus ammophila,,Species,D.Nicolle,"Barcaldine, Qld",23,33,36,145,43,6,87,31,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1996,0,-23.56,145.7183333,Eucalyptus ammophila,Qld,Combination,Y,2063,2515,0.2063,22.67083359,28.53333282,15.58333302,519,88,16,52.56915283,229,56,229,66,13.90833378,49.32033157,530.229187,35.5,7.300000191,28.20000076,28.53333282,17.28333282,0.2515,518.7485,
1590,1996,R088/T05,Eucalyptus wimmerensis,Eucalyptus wimmerensis,Adnataria,x,12.18,12.02,10.53,9.32,3.82,2.66,1.1685,Eucalyptus wimmerensis,Eucalyptus wimmerensis,Synonym of Eucalyptus viridis subsp. wimmerensis,Species,D.Nicolle,"Bordertown, SA",36,3,55,140,44,1,88,5,Alive,None evident,0,Slight,1,?,None evident,,,,,None evident,Flowered,Flowered,1996,0,-36.06527778,140.7336111,Eucalyptus wimmerensis,"Vic,SA",Lignotuber,Y,2640,1723,0.264,15.22500038,20.83333397,9.883333206,455,59,18,38.79162598,163,59,62,163,13.55000019,52.9296875,446.381897,30.10000038,4.5,25.60000038,9.883333206,20.60000038,0.1723,454.8277,
1590,1996,R088/T06,Eucalyptus wimmerensis,Eucalyptus wimmerensis,Adnataria,x,10.89,11.64,9.1,8.87,2.88,2.08,3.3946,Eucalyptus wimmerensis,Eucalyptus wimmerensis,Synonym of Eucalyptus viridis subsp. wimmerensis,Species,D.Nicolle,"Bordertown, SA",36,3,55,140,44,1,88,6,Alive,Slight,1,Slight,1,?,None evident,,,,,None evident,Flowered,Flowered,1996,0,-36.06527778,140.7336111,Eucalyptus wimmerensis,"Vic,SA",Lignotuber,Y,2640,1723,0.264,15.22500038,20.83333397,9.883333206,455,59,18,38.79162598,163,59,62,163,13.55000019,52.9296875,446.381897,30.10000038,4.5,25.60000038,9.883333206,20.60000038,0.1723,454.8277,
1590,1996,R088/T08,Eucalyptus wimmerensis,Eucalyptus wimmerensis,Adnataria,x,9.75,9.45,7.63,7.54,1.98,1.46,0.7597,Eucalyptus wimmerensis,Eucalyptus wimmerensis,Synonym of Eucalyptus viridis subsp. wimmerensis,Species,D.Nicolle,"Bordertown, SA",36,3,55,140,44,1,88,8,Alive,None evident,0,Slight,1,?,None evident,,,,,None evident,Flowered,Flowered,1996,0,-36.06527778,140.7336111,Eucalyptus wimmerensis,"Vic,SA",Lignotuber,Y,2640,1723,0.264,15.22500038,20.83333397,9.883333206,455,59,18,38.79162598,163,59,62,163,13.55000019,52.9296875,446.381897,30.10000038,4.5,25.60000038,9.883333206,20.60000038,0.1723,454.8277,
1220,1996,R088/T35,Eucalyptus microcarpa,Eucalyptus microcarpa,Adnataria,x,10.71,11.42,8.56,7.87,2.65,1.74,2.5123,Eucalyptus microcarpa,Eucalyptus microcarpa,,Species,D.Nicolle,"West Wyalong, NSW",33,54,13,147,18,4,88,35,Alive,Slight,1,Slight,1,?,None evident,,,,,None evident,Flowered,Flowered,1996,0,-33.90361111,147.3011111,Eucalyptus microcarpa,"NSW,Vic,Qld,SA",Combination,Y,2565,1933,0.2565,16.72083282,24.18333435,9.283332825,496,51,33,13.6753397,134,107,127,118,13.29166698,45.67583084,603.958374,32.20000076,3.099999905,29.10000038,12.78333282,21.28333282,0.1933,495.8067,
1220,1996,R088/T37,Eucalyptus microcarpa,Eucalyptus microcarpa,Adnataria,x,10.61,10.57,8.65,8.96,3.07,2.34,3.7584,Eucalyptus microcarpa,Eucalyptus microcarpa,,Species,D.Nicolle,"West Wyalong, NSW",33,54,13,147,18,4,88,37,Alive,Slight,1,None evident,0,?,None evident,,,,,None evident,Flowered,Flowered,1996,0,-33.90361111,147.3011111,Eucalyptus microcarpa,"NSW,Vic,Qld,SA",Combination,Y,2565,1933,0.2565,16.72083282,24.18333435,9.283332825,496,51,33,13.6753397,134,107,127,118,13.29166698,45.67583084,603.958374,32.20000076,3.099999905,29.10000038,12.78333282,21.28333282,0.1933,495.8067,
1220,1996,R088/T38,Eucalyptus microcarpa,Eucalyptus microcarpa,Adnataria,x,8.69,9.01,7.23,7.44,1.97,1.49,2.7738,Eucalyptus microcarpa,Eucalyptus microcarpa,,Species,D.Nicolle,"West Wyalong, NSW",33,54,13,147,18,4,88,38,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1996,0,-33.90361111,147.3011111,Eucalyptus microcarpa,"NSW,Vic,Qld,SA",Combination,Y,2565,1933,0.2565,16.72083282,24.18333435,9.283332825,496,51,33,13.6753397,134,107,127,118,13.29166698,45.67583084,603.958374,32.20000076,3.099999905,29.10000038,12.78333282,21.28333282,0.1933,495.8067,
1276,1996,R089/T15,Eucalyptus sicilifolia,Eucalyptus sicilifolia,Adnataria,x,8.56,8.4,6.47,6.33,1.74,1.25,3.1235,Eucalyptus sicilifolia,Eucalyptus sicilifolia,,Species,D.Nicolle,"Springsure, Qld",24,4,59,148,4,31,89,15,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1996,0,-24.08305556,148.0752778,Eucalyptus sicilifolia,Qld,Combination,Y,3023,2119,0.3023,20.87916565,26.18333244,14.48333263,641,100,21,53.91082764,288,70,288,70,13.39166641,51.11323166,476.3996582,32.79999924,6.599999905,26.19999886,26.18333244,14.48333263,0.2119,640.7881,
1276,1996,R089/T16,Eucalyptus sicilifolia,Eucalyptus sicilifolia,Adnataria,x,10.99,9.8,8.41,8.19,2.77,1.97,2.672,Eucalyptus sicilifolia,Eucalyptus sicilifolia,,Species,D.Nicolle,"Springsure, Qld",24,4,59,148,4,31,89,16,Alive,None evident,0,None evident,0,?,,,,,,None evident,Flowered,Flowered,1996,0,-24.08305556,148.0752778,Eucalyptus sicilifolia,Qld,Combination,Y,3023,2119,0.3023,20.87916565,26.18333244,14.48333263,641,100,21,53.91082764,288,70,288,70,13.39166641,51.11323166,476.3996582,32.79999924,6.599999905,26.19999886,26.18333244,14.48333263,0.2119,640.7881,
